,date,nse_type,name,ltp,change,volume,buy_price,sell_price,buy_qty,sell_qty,Open,Prev Close
2945,21-Nov-2021,NIFTY AlphaLowVol 30,Ambuja Cements,400.85,-2.03,"1,868,114",0.00,400.85,0,360,408.00,409.15
2946,21-Nov-2021,NIFTY AlphaLowVol 30,Asian Paints,"3,226.85",-0.11,"1,609,821",0.00,"3,226.85",0,396,"3,249.85","3,230.25"
2947,21-Nov-2021,NIFTY AlphaLowVol 30,Bajaj Auto,"3,547.55",-1.01,"384,426",0.00,"3,547.55",0,309,"3,590.50","3,583.80"
2948,21-Nov-2021,NIFTY AlphaLowVol 30,Berger Paints,788.15,-0.50,"735,953",0.00,788.15,0,301,796.95,792.15
2949,21-Nov-2021,NIFTY AlphaLowVol 30,Britannia,"3,571.60",-1.20,"248,828",0.00,"3,571.60",0,388,"3,644.80","3,615.05"
2950,21-Nov-2021,NIFTY AlphaLowVol 30,Cadila Health,462.65,-2.00,"1,781,303",0.00,462.65,0,164,473.00,472.10
2951,21-Nov-2021,NIFTY AlphaLowVol 30,Cipla,892.30,-1.44,"1,009,418",0.00,892.30,0,91,905.30,905.35
2952,21-Nov-2021,NIFTY AlphaLowVol 30,Colgate,"1,476.90",-0.49,"289,239",0.00,"1,476.90",0,916,"1,481.00","1,484.15"
2953,21-Nov-2021,NIFTY AlphaLowVol 30,Dabur India,608.75,0.12,"841,689",0.00,608.75,0,200,608.00,608.00
2954,21-Nov-2021,NIFTY AlphaLowVol 30,Divis Labs,"4,785.60",0.46,"631,764",0.00,"4,785.60",0,"1,742","4,723.75","4,763.85"
2955,21-Nov-2021,NIFTY AlphaLowVol 30,Dr Reddys Labs,"4,671.45",-2.03,"233,664",0.00,"4,671.45",0,193,"4,759.80","4,768.30"
2956,21-Nov-2021,NIFTY AlphaLowVol 30,Grasim,"1,774.50",-1.01,"475,222",0.00,"1,774.50",0,493,"1,783.20","1,792.65"
2957,21-Nov-2021,NIFTY AlphaLowVol 30,Havells India,"1,372.95",-0.17,"771,508","1,372.95",0.00,11,0,"1,370.00","1,375.25"
2958,21-Nov-2021,NIFTY AlphaLowVol 30,HCL Tech,"1,120.20",-2.80,"5,384,530","1,120.20",0.00,268,0,"1,148.00","1,152.45"
2959,21-Nov-2021,NIFTY AlphaLowVol 30,HUL,"2,399.40",0.35,"1,236,943",0.00,"2,399.40",0,416,"2,390.00","2,391.15"
2960,21-Nov-2021,NIFTY AlphaLowVol 30,Infosys,"1,779.40",-0.45,"4,326,924",0.00,"1,779.40",0,"1,970","1,781.60","1,787.45"
2961,21-Nov-2021,NIFTY AlphaLowVol 30,Marico,541.80,-1.80,"1,977,932",0.00,541.80,0,348,551.65,551.75
2962,21-Nov-2021,NIFTY AlphaLowVol 30,Mindtree,"4,839.40",-3.00,"1,213,381",0.00,"4,839.40",0,"9,600","5,010.00","4,988.95"
2963,21-Nov-2021,NIFTY AlphaLowVol 30,Nestle,"19,405.50",-0.37,"41,607","19,405.50",0.00,3,0,"19,400.00","19,477.05"
2964,21-Nov-2021,NIFTY AlphaLowVol 30,Pidilite Ind,"2,439.60",1.04,"475,469",0.00,"2,439.60",0,256,"2,429.10","2,414.45"
2965,21-Nov-2021,NIFTY AlphaLowVol 30,Siemens,"2,313.70",-1.68,"198,721","2,313.70",0.00,14,0,"2,359.00","2,353.35"
2966,21-Nov-2021,NIFTY AlphaLowVol 30,SRF,"2,187.90",1.41,"1,984,968",0.00,"2,187.90",0,"2,294","2,159.00","2,157.55"
2967,21-Nov-2021,NIFTY AlphaLowVol 30,TCS,"3,475.70",-1.31,"2,136,598",0.00,"3,475.70",0,17,"3,515.15","3,521.90"
2968,21-Nov-2021,NIFTY AlphaLowVol 30,TATA Cons. Prod,832.05,-0.52,"1,132,067",0.00,832.05,0,"3,305",837.20,836.40
2969,21-Nov-2021,NIFTY AlphaLowVol 30,Tech Mahindra,"1,567.75",-3.13,"2,938,804","1,567.75",0.00,636,0,"1,620.20","1,618.45"
2970,21-Nov-2021,NIFTY AlphaLowVol 30,Torrent Pharma,"2,791.30",-1.52,"179,956","2,791.30",0.00,258,0,"2,838.00","2,834.40"
2971,21-Nov-2021,NIFTY AlphaLowVol 30,Torrent Power,526.55,-2.60,"748,124",0.00,526.55,0,"2,103",539.55,540.60
2972,21-Nov-2021,NIFTY AlphaLowVol 30,Voltas,"1,235.20",-0.02,"1,489,052",0.00,"1,235.20",0,103,"1,233.00","1,235.45"
2973,21-Nov-2021,NIFTY AlphaLowVol 30,Wipro,651.45,-1.56,"3,921,249",0.00,651.45,0,"9,940",663.40,661.80
2974,21-Nov-2021,Nifty200 Momentum 30,Asian Paints,"3,226.85",-0.11,"1,609,821",0.00,"3,226.85",0,396,"3,249.85","3,230.25"
2975,21-Nov-2021,Nifty200 Momentum 30,Aurobindo Pharm,639.55,-4.05,"4,597,685",0.00,639.55,0,21,668.00,666.55
2976,21-Nov-2021,Nifty200 Momentum 30,Balkrishna Ind,"2,311.15",-0.47,"207,450",0.00,"2,311.15",0,84,"2,325.00","2,322.15"
2977,21-Nov-2021,Nifty200 Momentum 30,Berger Paints,788.15,-0.50,"735,953",0.00,788.15,0,301,796.95,792.15
2978,21-Nov-2021,Nifty200 Momentum 30,Bharti Airtel,714.35,-0.79,"4,469,597",714.35,0.00,450,0,720.60,720.05
2979,21-Nov-2021,Nifty200 Momentum 30,Biocon,366.95,-2.51,"3,134,730",0.00,366.95,0,"1,142",377.40,376.40
2980,21-Nov-2021,Nifty200 Momentum 30,Britannia,"3,571.60",-1.20,"248,828",0.00,"3,571.60",0,388,"3,644.80","3,615.05"
2981,21-Nov-2021,Nifty200 Momentum 30,Cadila Health,462.65,-2.00,"1,781,303",0.00,462.65,0,164,473.00,472.10
2982,21-Nov-2021,Nifty200 Momentum 30,Cipla,892.30,-1.44,"1,009,418",0.00,892.30,0,91,905.30,905.35
2983,21-Nov-2021,Nifty200 Momentum 30,Colgate,"1,476.90",-0.49,"289,239",0.00,"1,476.90",0,916,"1,481.00","1,484.15"
2984,21-Nov-2021,Nifty200 Momentum 30,Dabur India,608.75,0.12,"841,689",0.00,608.75,0,200,608.00,608.00
2985,21-Nov-2021,Nifty200 Momentum 30,Divis Labs,"4,785.60",0.46,"631,764",0.00,"4,785.60",0,"1,742","4,723.75","4,763.85"
2986,21-Nov-2021,Nifty200 Momentum 30,Dr Reddys Labs,"4,671.45",-2.03,"233,664",0.00,"4,671.45",0,193,"4,759.80","4,768.30"
2987,21-Nov-2021,Nifty200 Momentum 30,Escorts,"1,802.85",10.54,"19,036,475",0.00,"1,802.85",0,"50,512","1,640.00","1,630.95"
2988,21-Nov-2021,Nifty200 Momentum 30,GMR Infra,39.25,-1.26,"15,410,264",0.00,39.25,0,"39,979",40.05,39.75
2989,21-Nov-2021,Nifty200 Momentum 30,HUL,"2,399.40",0.35,"1,236,943",0.00,"2,399.40",0,416,"2,390.00","2,391.15"
2990,21-Nov-2021,Nifty200 Momentum 30,IGL,490.10,-1.41,"1,967,124",490.10,0.00,19,0,496.50,497.10
2991,21-Nov-2021,Nifty200 Momentum 30,Info Edge,"6,485.90",-0.90,"471,710",0.00,"6,485.90",0,265,"6,597.00","6,545.00"
2992,21-Nov-2021,Nifty200 Momentum 30,Jubilant Food,"3,815.80",-2.71,"809,903",0.00,"3,815.80",0,693,"3,924.95","3,922.25"
2993,21-Nov-2021,Nifty200 Momentum 30,Lupin,898.70,-1.26,"1,054,094",898.70,0.00,"2,051",0,907.00,910.15
2994,21-Nov-2021,Nifty200 Momentum 30,Mahanagar Gas,963.70,-3.63,"624,685",963.70,0.00,271,0,998.00,999.95
2995,21-Nov-2021,Nifty200 Momentum 30,Muthoot Finance,"1,603.00",-2.21,"700,570",0.00,"1,603.00",0,70,"1,645.75","1,639.20"
2996,21-Nov-2021,Nifty200 Momentum 30,Nestle,"19,405.50",-0.37,"41,607","19,405.50",0.00,3,0,"19,400.00","19,477.05"
2997,21-Nov-2021,Nifty200 Momentum 30,Pidilite Ind,"2,439.60",1.04,"475,469",0.00,"2,439.60",0,256,"2,429.10","2,414.45"
2998,21-Nov-2021,Nifty200 Momentum 30,Reliance,"2,473.30",0.38,"3,925,345",0.00,"2,473.30",0,"2,156","2,460.00","2,464.00"
2999,21-Nov-2021,Nifty200 Momentum 30,Shree Cements,"27,167.30",-1.89,"40,803",0.00,"27,167.30",0,1,"27,692.00","27,691.05"
3000,21-Nov-2021,Nifty200 Momentum 30,SRF,"2,187.90",1.41,"1,984,968",0.00,"2,187.90",0,"2,294","2,159.00","2,157.55"
3001,21-Nov-2021,Nifty200 Momentum 30,TATA Cons. Prod,832.05,-0.52,"1,132,067",0.00,832.05,0,"3,305",837.20,836.40
3002,21-Nov-2021,Nifty200 Momentum 30,Torrent Pharma,"2,791.30",-1.52,"179,956","2,791.30",0.00,258,0,"2,838.00","2,834.40"
3003,21-Nov-2021,Nifty200 Momentum 30,Torrent Power,526.55,-2.60,"748,124",0.00,526.55,0,"2,103",539.55,540.60
3004,21-Nov-2021,Nifty Consr Durbl,Amber Enterpris,"3,401.00",0.35,"66,136","3,401.00",0.00,133,0,"3,429.00","3,389.10"
3005,21-Nov-2021,Nifty Consr Durbl,Bata India,"2,144.35",-1.38,"349,180",0.00,"2,144.35",0,76,"2,180.80","2,174.35"
3006,21-Nov-2021,Nifty Consr Durbl,Blue Star,"1,039.45",3.67,"110,728",0.00,"1,039.45",0,44,"1,009.80","1,002.70"
3007,21-Nov-2021,Nifty Consr Durbl,CG Consumer,451.30,-1.56,"644,215",451.30,0.00,111,0,459.10,458.45
3008,21-Nov-2021,Nifty Consr Durbl,Dixon Technolog,"5,388.45",-1.11,"331,117",0.00,"5,388.45",0,65,"5,439.00","5,449.10"
3009,21-Nov-2021,Nifty Consr Durbl,Havells India,"1,372.95",-0.17,"771,508","1,372.95",0.00,11,0,"1,370.00","1,375.25"
3010,21-Nov-2021,Nifty Consr Durbl,Kajaria Ceramic,"1,170.40",-0.41,"200,477",0.00,"1,170.40",0,5,"1,180.00","1,175.25"
3011,21-Nov-2021,Nifty Consr Durbl,Orient Electric,376.70,-1.01,"160,310",376.70,0.00,135,0,380.55,380.55
3012,21-Nov-2021,Nifty Consr Durbl,Rajesh Exports,719.30,-2.96,"426,123",719.30,0.00,"2,511",0,736.00,741.25
3013,21-Nov-2021,Nifty Consr Durbl,Relaxo Footwear,"1,332.05",-2.24,"144,375",0.00,"1,332.05",0,506,"1,369.00","1,362.55"
3014,21-Nov-2021,Nifty Consr Durbl,Titan Company,"2,478.20",-0.85,"739,912",0.00,"2,478.20",0,313,"2,492.00","2,499.35"
3015,21-Nov-2021,Nifty Consr Durbl,TTK Prestige,"10,830.25",-1.60,"7,738",0.00,"10,830.25",0,1,"10,980.00","11,006.50"
3016,21-Nov-2021,Nifty Consr Durbl,V-Guard Ind,249.75,-0.70,"307,569",0.00,249.75,0,369,254.00,251.50
3017,21-Nov-2021,Nifty Consr Durbl,Voltas,"1,235.20",-0.02,"1,489,052",0.00,"1,235.20",0,103,"1,233.00","1,235.45"
3018,21-Nov-2021,Nifty Consr Durbl,Whirlpool,"2,280.90",-1.33,"167,057","2,280.90",0.00,60,0,"2,325.75","2,311.75"
3019,21-Nov-2021,Nifty Healthcare,Abbott India,"19,602.50",-0.32,"11,976",0.00,"19,602.50",0,1,"19,775.00","19,664.90"
3020,21-Nov-2021,Nifty Healthcare,Alkem Lab,"3,481.85",0.14,"59,548",0.00,"3,481.85",0,26,"3,470.50","3,476.90"
3021,21-Nov-2021,Nifty Healthcare,Apollo Hospital,"5,588.60",-2.53,"2,165,157","5,588.60",0.00,264,0,"5,733.95","5,733.95"
3022,21-Nov-2021,Nifty Healthcare,Aurobindo Pharm,639.55,-4.05,"4,597,685",0.00,639.55,0,21,668.00,666.55
3023,21-Nov-2021,Nifty Healthcare,Biocon,366.95,-2.51,"3,134,730",0.00,366.95,0,"1,142",377.40,376.40
3024,21-Nov-2021,Nifty Healthcare,Cadila Health,462.65,-2.00,"1,781,303",0.00,462.65,0,164,473.00,472.10
3025,21-Nov-2021,Nifty Healthcare,Cipla,892.30,-1.44,"1,009,418",0.00,892.30,0,91,905.30,905.35
3026,21-Nov-2021,Nifty Healthcare,Divis Labs,"4,785.60",0.46,"631,764",0.00,"4,785.60",0,"1,742","4,723.75","4,763.85"
3027,21-Nov-2021,Nifty Healthcare,Dr Lal PathLab,"3,604.05",-1.31,"106,013",0.00,"3,604.05",0,77,"3,652.05","3,651.85"
3028,21-Nov-2021,Nifty Healthcare,Dr Reddys Labs,"4,671.45",-2.03,"233,664",0.00,"4,671.45",0,193,"4,759.80","4,768.30"
3029,21-Nov-2021,Nifty Healthcare,Fortis Health,283.10,-1.08,"3,152,376",0.00,283.10,0,"1,219",287.90,286.20
3030,21-Nov-2021,Nifty Healthcare,Glenmark,482.60,-3.75,"1,450,731",0.00,482.60,0,691,501.40,501.40
3031,21-Nov-2021,Nifty Healthcare,Ipca Labs,"2,077.15",-0.95,"638,644","2,077.15",0.00,97,0,"2,077.00","2,097.10"
3032,21-Nov-2021,Nifty Healthcare,Laurus Labs,482.05,-0.40,"1,582,591",482.05,0.00,771,0,486.50,484.00
3033,21-Nov-2021,Nifty Healthcare,Lupin,898.70,-1.26,"1,054,094",898.70,0.00,"2,051",0,907.00,910.15
3034,21-Nov-2021,Nifty Healthcare,Natco Pharma,815.05,-0.77,"218,406",0.00,815.05,0,120,825.00,821.35
3035,21-Nov-2021,Nifty Healthcare,Pfizer,"5,067.60",0.14,"18,997",0.00,"5,067.60",0,1,"5,099.00","5,060.45"
3036,21-Nov-2021,Nifty Healthcare,Sanofi India,"8,169.85",-2.17,"13,537",0.00,"8,169.85",0,13,"8,316.00","8,350.65"
3037,21-Nov-2021,Nifty Healthcare,Sun Pharma,790.65,-0.09,"3,177,648",0.00,790.65,0,"3,146",790.00,791.35
3038,21-Nov-2021,Nifty Healthcare,Torrent Pharma,"2,791.30",-1.52,"179,956","2,791.30",0.00,258,0,"2,838.00","2,834.40"
3039,21-Nov-2021,Nifty LargeMid250,3M India,"25,194.15",-1.03,"1,859","25,194.15",0.00,14,0,"25,458.00","25,457.00"
3040,21-Nov-2021,Nifty LargeMid250,Aarti Ind,972.70,-1.47,"757,909",972.70,0.00,88,0,993.20,987.20
3041,21-Nov-2021,Nifty LargeMid250,AAVAS Financier,"2,776.90",1.00,"88,348",0.00,"2,776.90",0,7,"2,783.00","2,749.40"
3042,21-Nov-2021,Nifty LargeMid250,ABB India,"2,149.55",-1.92,"110,299",0.00,"2,149.55",0,649,"2,200.00","2,191.70"
3043,21-Nov-2021,Nifty LargeMid250,Abbott India,"19,602.50",-0.32,"11,976",0.00,"19,602.50",0,1,"19,775.00","19,664.90"
3044,21-Nov-2021,Nifty LargeMid250,ACC,"2,440.50",-1.26,"237,386",0.00,"2,440.50",0,148,"2,474.80","2,471.55"
3045,21-Nov-2021,Nifty LargeMid250,Adani Enterpris,"1,688.75",-1.04,"2,255,988","1,688.75",0.00,37,0,"1,708.00","1,706.45"
3046,21-Nov-2021,Nifty LargeMid250,Adani Green Ene,"1,345.75",2.46,"2,032,876",0.00,"1,345.75",0,"3,854","1,299.80","1,313.50"
3047,21-Nov-2021,Nifty LargeMid250,Adani Ports,726.05,-1.29,"2,202,581",0.00,726.05,0,925,739.45,735.55
3048,21-Nov-2021,Nifty LargeMid250,Adani Total Gas,"1,657.10",1.28,"612,007",0.00,"1,657.10",0,20,"1,636.20","1,636.20"
3049,21-Nov-2021,Nifty LargeMid250,Adani Trans,"1,913.30",3.00,"79,598","1,913.30",0.00,3,0,"1,880.00","1,857.50"
3050,21-Nov-2021,Nifty LargeMid250,AB Capital,102.70,-1.77,"1,718,998",0.00,102.70,0,"11,269",104.00,104.55
3051,21-Nov-2021,Nifty LargeMid250,Aditya Birla F,284.65,1.08,"2,959,021",284.65,0.00,139,0,282.50,281.60
3052,21-Nov-2021,Nifty LargeMid250,AIA Engineering,"1,889.75",0.31,"11,278",0.00,"1,889.75",0,127,"1,886.75","1,884.00"
3053,21-Nov-2021,Nifty LargeMid250,Ajanta Pharma,"2,119.55",-2.04,"62,203",0.00,"2,119.55",0,4,"2,163.60","2,163.60"
3054,21-Nov-2021,Nifty LargeMid250,Akzo Nobel,"2,203.50",0.76,"27,485","2,203.50",0.00,1,0,"2,215.65","2,186.90"
3055,21-Nov-2021,Nifty LargeMid250,Alembic Pharma,760.00,-3.27,"241,425",0.00,760.00,0,"1,496",785.70,785.70
3056,21-Nov-2021,Nifty LargeMid250,Alkem Lab,"3,481.85",0.14,"59,548",0.00,"3,481.85",0,26,"3,470.50","3,476.90"
3057,21-Nov-2021,Nifty LargeMid250,Amara Raja Batt,648.45,-2.57,"1,297,025",648.45,0.00,25,0,666.00,665.55
3058,21-Nov-2021,Nifty LargeMid250,Ambuja Cements,400.85,-2.03,"1,868,114",0.00,400.85,0,360,408.00,409.15
3059,21-Nov-2021,Nifty LargeMid250,Apollo Hospital,"5,588.60",-2.53,"2,165,157","5,588.60",0.00,264,0,"5,733.95","5,733.95"
3060,21-Nov-2021,Nifty LargeMid250,Apollo Tyres,224.00,-2.69,"3,721,820",0.00,224.00,0,"4,752",230.90,230.20
3061,21-Nov-2021,Nifty LargeMid250,Ashok Leyland,139.40,-4.52,"20,797,964",0.00,139.40,0,"105,007",146.50,146.00
3062,21-Nov-2021,Nifty LargeMid250,Asian Paints,"3,226.85",-0.11,"1,609,821",0.00,"3,226.85",0,396,"3,249.85","3,230.25"
3063,21-Nov-2021,Nifty LargeMid250,Astral Ltd,"2,304.85",0.57,"260,251","2,304.85",0.00,153,0,"2,291.85","2,291.85"
3064,21-Nov-2021,Nifty LargeMid250,AstraZeneca,"3,098.75",0.11,"20,261",0.00,"3,098.75",0,7,"3,100.00","3,095.25"
3065,21-Nov-2021,Nifty LargeMid250,Atul,"8,704.80",-3.80,"41,321","8,704.80",0.00,27,0,"9,001.00","9,048.75"
3066,21-Nov-2021,Nifty LargeMid250,AU Small Financ,"1,214.25",-2.45,"739,772",0.00,"1,214.25",0,250,"1,251.45","1,244.70"
3067,21-Nov-2021,Nifty LargeMid250,Aurobindo Pharm,639.55,-4.05,"4,597,685",0.00,639.55,0,21,668.00,666.55
3068,21-Nov-2021,Nifty LargeMid250,Avenue Supermar,"5,080.90",-0.89,"428,372",0.00,"5,080.90",0,"1,062","5,130.00","5,126.40"
3069,21-Nov-2021,Nifty LargeMid250,Axis Bank,706.35,-0.84,"13,458,109",706.35,0.00,78,0,715.00,712.35
3070,21-Nov-2021,Nifty LargeMid250,Bajaj Auto,"3,547.55",-1.01,"384,426",0.00,"3,547.55",0,309,"3,590.50","3,583.80"
3071,21-Nov-2021,Nifty LargeMid250,Bajaj Finance,"7,484.95",-1.61,"772,539",0.00,"7,484.95",0,474,"7,620.00","7,607.65"
3072,21-Nov-2021,Nifty LargeMid250,Bajaj Finserv,"17,921.25",-1.83,"274,556","17,921.25",0.00,30,0,"18,256.00","18,255.40"
3073,21-Nov-2021,Nifty LargeMid250,Bajaj Holdings,"4,890.15",-0.80,"11,522",0.00,0.00,0,0,"4,929.70","4,929.70"
3074,21-Nov-2021,Nifty LargeMid250,Balkrishna Ind,"2,311.15",-0.47,"207,450",0.00,"2,311.15",0,84,"2,325.00","2,322.15"
3075,21-Nov-2021,Nifty LargeMid250,Bandhan Bank,305.45,-1.85,"3,442,584",0.00,305.45,0,"3,343",311.20,311.20
3076,21-Nov-2021,Nifty LargeMid250,Bank of Baroda,96.25,-1.33,"33,211,505",0.00,96.25,0,"47,199",97.90,97.55
3077,21-Nov-2021,Nifty LargeMid250,Bank of India,59.05,-0.76,"4,595,163",0.00,59.05,0,539,59.80,59.50
3078,21-Nov-2021,Nifty LargeMid250,Bata India,"2,144.35",-1.38,"349,180",0.00,"2,144.35",0,76,"2,180.80","2,174.35"
3079,21-Nov-2021,Nifty LargeMid250,Bayer CropScien,"4,743.00",2.59,"99,819",0.00,"4,743.00",0,125,"4,625.00","4,623.30"
3080,21-Nov-2021,Nifty LargeMid250,Berger Paints,788.15,-0.50,"735,953",0.00,788.15,0,301,796.95,792.15
3081,21-Nov-2021,Nifty LargeMid250,Bharat Elec,208.85,-3.06,"9,588,714",208.85,0.00,365,0,215.55,215.45
3082,21-Nov-2021,Nifty LargeMid250,Bharat Forge,778.75,-2.99,"2,535,600",0.00,778.75,0,20,802.00,802.75
3083,21-Nov-2021,Nifty LargeMid250,BHEL,62.30,-2.73,"24,759,368",0.00,62.30,0,"135,442",64.50,64.05
3084,21-Nov-2021,Nifty LargeMid250,BPCL,405.30,-2.05,"4,995,398",0.00,405.30,0,202,413.50,413.80
3085,21-Nov-2021,Nifty LargeMid250,Bharti Airtel,714.35,-0.79,"4,469,597",714.35,0.00,450,0,720.60,720.05
3086,21-Nov-2021,Nifty LargeMid250,Biocon,366.95,-2.51,"3,134,730",0.00,366.95,0,"1,142",377.40,376.40
3087,21-Nov-2021,Nifty LargeMid250,Bombay Burmah,"1,078.40",-1.43,"29,479","1,078.40",0.00,6,0,"1,094.05","1,094.10"
3088,21-Nov-2021,Nifty LargeMid250,Bosch,"17,779.65",-5.89,"143,050","17,779.65",0.00,12,0,"18,705.00","18,892.25"
3089,21-Nov-2021,Nifty LargeMid250,Britannia,"3,571.60",-1.20,"248,828",0.00,"3,571.60",0,388,"3,644.80","3,615.05"
3090,21-Nov-2021,Nifty LargeMid250,Cadila Health,462.65,-2.00,"1,781,303",0.00,462.65,0,164,473.00,472.10
3091,21-Nov-2021,Nifty LargeMid250,Canara Bank,219.55,-0.23,"12,745,860",0.00,219.55,0,"21,206",220.90,220.05
3092,21-Nov-2021,Nifty LargeMid250,Castrol,134.40,0.67,"1,012,658",0.00,134.40,0,355,133.55,133.50
3093,21-Nov-2021,Nifty LargeMid250,CESC,88.05,-1.18,"1,863,799",0.00,88.05,0,"5,614",89.30,89.10
3094,21-Nov-2021,Nifty LargeMid250,Chola Fin Hold,700.20,-0.21,"50,931",0.00,0.00,0,0,712.25,701.70
3095,21-Nov-2021,Nifty LargeMid250,Chola Invest.,617.30,-1.44,"1,783,991",0.00,0.00,0,0,625.05,626.35
3096,21-Nov-2021,Nifty LargeMid250,Cipla,892.30,-1.44,"1,009,418",0.00,892.30,0,91,905.30,905.35
3097,21-Nov-2021,Nifty LargeMid250,City Union Bank,156.00,-0.38,"1,431,886",0.00,156.00,0,2,156.50,156.60
3098,21-Nov-2021,Nifty LargeMid250,Coal India,153.40,-1.73,"12,981,172",0.00,153.40,0,388,156.05,156.10
3099,21-Nov-2021,Nifty LargeMid250,COFORGE LTD.,"5,572.10",-4.58,"598,738","5,572.10",0.00,225,0,"5,850.00","5,839.35"
3100,21-Nov-2021,Nifty LargeMid250,Colgate,"1,476.90",-0.49,"289,239",0.00,"1,476.90",0,916,"1,481.00","1,484.15"
3101,21-Nov-2021,Nifty LargeMid250,Container Corp,653.35,-1.79,"1,210,622",0.00,653.35,0,51,665.00,665.25
3102,21-Nov-2021,Nifty LargeMid250,Coromandel Int,790.75,-0.43,"356,935",790.75,0.00,49,0,793.85,794.20
3103,21-Nov-2021,Nifty LargeMid250,CreditAccess Gr,585.25,-1.94,"129,595",585.25,0.00,636,0,599.80,596.80
3104,21-Nov-2021,Nifty LargeMid250,CRISIL,"3,232.70",-4.71,"108,748",0.00,"3,232.70",0,544,"3,432.00","3,392.65"
3105,21-Nov-2021,Nifty LargeMid250,CG Consumer,451.30,-1.56,"644,215",451.30,0.00,111,0,459.10,458.45
3106,21-Nov-2021,Nifty LargeMid250,Cummins,915.35,-0.98,"618,377",0.00,915.35,0,56,921.00,924.40
3107,21-Nov-2021,Nifty LargeMid250,Dabur India,608.75,0.12,"841,689",0.00,608.75,0,200,608.00,608.00
3108,21-Nov-2021,Nifty LargeMid250,Dalmia Bharat,"2,015.50",1.23,"215,086",0.00,"2,015.50",0,24,"1,990.00","1,990.95"
3109,21-Nov-2021,Nifty LargeMid250,Deepak Nitrite,"2,289.75",-0.20,"1,449,128",0.00,"2,289.75",0,"1,354","2,296.00","2,294.45"
3110,21-Nov-2021,Nifty LargeMid250,Dhani Services,176.60,4.90,"2,478,146",176.60,0.00,"20,666",0,169.95,168.35
3111,21-Nov-2021,Nifty LargeMid250,Divis Labs,"4,785.60",0.46,"631,764",0.00,"4,785.60",0,"1,742","4,723.75","4,763.85"
3112,21-Nov-2021,Nifty LargeMid250,Dixon Technolog,"5,388.45",-1.11,"331,117",0.00,"5,388.45",0,65,"5,439.00","5,449.10"
3113,21-Nov-2021,Nifty LargeMid250,DLF,415.90,-0.49,"6,773,134",0.00,415.90,0,"4,767",417.00,417.95
3114,21-Nov-2021,Nifty LargeMid250,Dr Lal PathLab,"3,604.05",-1.31,"106,013",0.00,"3,604.05",0,77,"3,652.05","3,651.85"
3115,21-Nov-2021,Nifty LargeMid250,Dr Reddys Labs,"4,671.45",-2.03,"233,664",0.00,"4,671.45",0,193,"4,759.80","4,768.30"
3116,21-Nov-2021,Nifty LargeMid250,Eicher Motors,"2,603.30",-2.65,"823,299",0.00,"2,603.30",0,126,"2,675.00","2,674.20"
3117,21-Nov-2021,Nifty LargeMid250,Emami,516.10,-2.05,"525,218",0.00,516.10,0,"2,880",524.00,526.90
3118,21-Nov-2021,Nifty LargeMid250,Endurance Techn,"1,751.15",-0.19,"178,308","1,751.15",0.00,117,0,"1,759.25","1,754.40"
3119,21-Nov-2021,Nifty LargeMid250,Escorts,"1,802.85",10.54,"19,036,475",0.00,"1,802.85",0,"50,512","1,640.00","1,630.95"
3120,21-Nov-2021,Nifty LargeMid250,Exide Ind,176.05,-0.82,"2,048,271",0.00,176.05,0,"1,887",177.10,177.50
3121,21-Nov-2021,Nifty LargeMid250,Federal Bank,94.70,-2.47,"16,495,647",0.00,94.70,0,"16,326",97.15,97.10
3122,21-Nov-2021,Nifty LargeMid250,Fortis Health,283.10,-1.08,"3,152,376",0.00,283.10,0,"1,219",287.90,286.20
3123,21-Nov-2021,Nifty LargeMid250,GAIL,140.95,-2.79,"10,222,954",0.00,140.95,0,"3,563",145.55,145.00
3124,21-Nov-2021,Nifty LargeMid250,General Insuran,145.90,2.06,"1,832,061",145.90,0.00,"2,637",0,143.50,142.95
3125,21-Nov-2021,Nifty LargeMid250,Gillette India,"5,557.70",-0.94,"4,373","5,557.70",0.00,1,0,"5,628.00","5,610.55"
3126,21-Nov-2021,Nifty LargeMid250,Gland,"3,418.45",-2.08,"94,710",0.00,"3,418.45",0,36,"3,491.20","3,491.20"
3127,21-Nov-2021,Nifty LargeMid250,GlaxoSmithKline,"1,639.70",-3.56,"86,202","1,639.70",0.00,5,0,"1,711.20","1,700.20"
3128,21-Nov-2021,Nifty LargeMid250,Glenmark,482.60,-3.75,"1,450,731",0.00,482.60,0,691,501.40,501.40
3129,21-Nov-2021,Nifty LargeMid250,GMR Infra,39.25,-1.26,"15,410,264",0.00,39.25,0,"39,979",40.05,39.75
3130,21-Nov-2021,Nifty LargeMid250,Godrej Agrovet,582.00,-1.30,"68,563",582.00,0.00,250,0,589.60,589.65
3131,21-Nov-2021,Nifty LargeMid250,Godrej Consumer,919.55,-0.23,"453,443",0.00,0.00,0,0,924.00,921.65
3132,21-Nov-2021,Nifty LargeMid250,Godrej Ind,602.30,1.51,"233,224",0.00,602.30,0,119,591.10,593.35
3133,21-Nov-2021,Nifty LargeMid250,Godrej Prop,"2,177.40",-2.02,"1,429,851",0.00,"2,177.40",0,"1,456","2,222.00","2,222.20"
3134,21-Nov-2021,Nifty LargeMid250,Grasim,"1,774.50",-1.01,"475,222",0.00,"1,774.50",0,493,"1,783.20","1,792.65"
